interp_r,interp_d,interp_mp1,interp_mp2
7020,4.843633,6.022018,7.865463
7030,4.850061,6.027192,7.869425
7040,4.85649,6.032368,7.873391
7050,4.862919,6.037547,7.877359
7060,4.869349,6.042729,7.881332
7070,4.87578,6.047914,7.885308
7080,4.882211,6.053102,7.889288
7090,4.888643,6.058293,7.893271
7100,4.895076,6.063487,7.897258
7110,4.901509,6.068683,7.901249
7120,4.907943,6.073883,7.905243
7130,4.914377,6.079085,7.909241
7140,4.920812,6.08429,7.913242
7150,4.927247,6.089498,7.917247
7160,4.933683,6.094708,7.921256
7170,4.94012,6.099922,7.925268
7180,4.946557,6.105138,7.929284
7190,4.952995,6.110357,7.933303
7200,4.959434,6.115579,7.937326
7210,4.965872,6.120804,7.941352
7220,4.972312,6.126032,7.945383
7230,4.978752,6.131262,7.949416
7240,4.985193,6.136495,7.953453
7250,4.991634,6.141731,7.957493
7260,4.998076,6.146969,7.961537
7270,5.004519,6.152211,7.965585
7280,5.010962,6.157455,7.969636
7290,5.017405,6.162702,7.973691
7300,5.023849,6.167952,7.977749
7310,5.030293,6.173203,7.981811
7320,5.036739,6.178458,7.985876
7330,5.043184,6.183716,7.989944
7340,5.049631,6.188976,7.994016
7350,5.056077,6.194239,7.998092
7360,5.062525,6.199505,8.002171
7370,5.068973,6.204773,8.006253
7380,5.075421,6.210045,8.01034
7390,5.08187,6.215319,8.014429
7400,5.08832,6.220595,8.018521
7410,5.09477,6.225874,8.022617
7420,5.10122,6.231155,8.026717
7430,5.107671,6.23644,8.030821
7440,5.114123,6.241727,8.034927
7450,5.120575,6.247017,8.039037
7460,5.127028,6.252309,8.04315
7470,5.133481,6.257605,8.047267
7480,5.139935,6.262902,8.051387
7490,5.146389,6.268202,8.055511
7500,5.152844,6.273504,8.059637
7510,5.159299,6.27881,8.063767
7520,5.165755,6.284118,8.067902
7530,5.172211,6.289428,8.072039
7540,5.178668,6.294741,8.07618
7550,5.185125,6.300057,8.080323
7560,5.191583,6.305375,8.084471
7570,5.198041,6.310696,8.088621
7580,5.2045,6.316019,8.092775
7590,5.210959,6.321344,8.096932
7600,5.217419,6.326673,8.101093
7610,5.223879,6.332003,8.105257
7620,5.23034,6.337337,8.109425
7630,5.236802,6.342672,8.113595
7640,5.243263,6.348011,8.117769
7650,5.249725,6.353352,8.121946
7660,5.256188,6.358696,8.126127
7670,5.262651,6.364041,8.130311
