interp_r,interp_d,interp_mp1,interp_mp2
15610,10.79073,13.56808,17.86408
15620,10.79713,13.57318,17.86796
15630,10.80354,13.57829,17.87184
15640,10.80994,13.5834,17.87572
15650,10.81634,13.58851,17.8796
15660,10.82274,13.59362,17.88349
15670,10.82915,13.59873,17.88738
15680,10.83555,13.60385,17.89127
15690,10.84196,13.60896,17.89516
15700,10.84836,13.61408,17.89905
15710,10.85476,13.6192,17.90294
15720,10.86117,13.62432,17.90684
15730,10.86757,13.62944,17.91073
15740,10.87398,13.63456,17.91463
15750,10.88038,13.63968,17.91853
15760,10.88679,13.64481,17.92243
15770,10.8932,13.64993,17.92634
15780,10.8996,13.65506,17.93024
15790,10.90601,13.66019,17.93415
15800,10.91241,13.66532,17.93806
