interp_r,interp_d,interp_mp1,interp_mp2
7970,5.472639,6.643696,8.515069
7980,5.479098,6.649019,8.519223
7990,5.485557,6.654345,8.52338
8000,5.492017,6.659673,8.527541
8010,5.498477,6.665004,8.531705
8020,5.504938,6.670337,8.535872
8030,5.5114,6.675672,8.540043
8040,5.517861,6.68101,8.544216
8050,5.524323,6.68635,8.548392
8060,5.530786,6.691693,8.552572
8070,5.537249,6.697038,8.556755
8080,5.543713,6.702385,8.560941
8090,5.550177,6.707735,8.565129
8100,5.556641,6.713086,8.569322
8110,5.563106,6.718441,8.573517
8120,5.569571,6.723797,8.577715
8130,5.576037,6.729156,8.581916
8140,5.582503,6.734518,8.586121
8150,5.58897,6.739881,8.590328
8160,5.595438,6.745247,8.594539
8170,5.601905,6.750615,8.598753
8180,5.608373,6.755986,8.60297
8190,5.614841,6.761359,8.607191
8200,5.62131,6.766734,8.611414
8210,5.627779,6.772111,8.615641
8220,5.63425,6.777491,8.619869
8230,5.64072,6.782873,8.624102
8240,5.647191,6.788257,8.628338
8250,5.653661,6.793643,8.632576
8260,5.660133,6.799032,8.636818
8270,5.666605,6.804423,8.641062
8280,5.673077,6.809817,8.645309
8290,5.67955,6.815212,8.649561
8300,5.686023,6.82061,8.653814
8310,5.692497,6.82601,8.658072
8320,5.698971,6.831412,8.662331
8330,5.705445,6.836816,8.666594
8340,5.71192,6.842223,8.67086
8350,5.718396,6.847632,8.675129
8360,5.724872,6.853043,8.679401
8370,5.731348,6.858456,8.683676
8380,5.737824,6.863871,8.687954
8390,5.744301,6.869288,8.692235
8400,5.750779,6.874708,8.696519
8410,5.757256,6.88013,8.700806
8420,5.763734,6.885555,8.705095
8430,5.770213,6.890981,8.709388
8440,5.776692,6.89641,8.713684
8450,5.783172,6.901841,8.717982
8460,5.789651,6.907273,8.722284
8470,5.796132,6.912708,8.726589
8480,5.802612,6.918145,8.730897
8490,5.809093,6.923584,8.735208
8500,5.815574,6.929025,8.739521
8510,5.822056,6.934469,8.743838
8520,5.828538,6.939915,8.748158
8530,5.835021,6.945363,8.75248
8540,5.841504,6.950812,8.756805
8550,5.847987,6.956264,8.761133
8560,5.854471,6.961718,8.765465
8570,5.860955,6.967174,8.769798
8580,5.867439,6.972632,8.774136
8590,5.873924,6.978093,8.778475
8600,5.88041,6.983555,8.782818
8610,5.886895,6.989019,8.787164
8620,5.893381,6.994486,8.791513
8630,5.899868,6.999955,8.795865
8640,5.906354,7.005425,8.80022
8650,5.912842,7.010898,8.804577
8660,5.919329,7.016373,8.808937
8670,5.925817,7.02185,8.8133
8680,5.932305,7.027329,8.817666
8690,5.938794,7.032809,8.822035
8700,5.945283,7.038292,8.826406
8710,5.951772,7.043777,8.830781
8720,5.958262,7.049264,8.835158
8730,5.964752,7.054754,8.839539
8740,5.971242,7.060245,8.843922
8750,5.977734,7.065737,8.848308
8760,5.984225,7.071232,8.852696
8770,5.990716,7.076729,8.857088
8780,5.997208,7.082229,8.861482
8790,6.0037,7.08773,8.865879
8800,6.010193,7.093233,8.870279
8810,6.016686,7.098738,8.874682
8820,6.023179,7.104245,8.879088
8830,6.029673,7.109754,8.883496
8840,6.036167,7.115264,8.887908
8850,6.042661,7.120778,8.892323
8860,6.049156,7.126293,8.89674
8870,6.055651,7.131809,8.901159
8880,6.062147,7.137328,8.905582
8890,6.068643,7.142848,8.910007
8900,6.075139,7.148371,8.914435
8910,6.081635,7.153895,8.918866
8920,6.088132,7.159422,8.9233
8930,6.094629,7.16495,8.927736
8940,6.101127,7.170481,8.932175
8950,6.107625,7.176013,8.936617
8960,6.114122,7.181548,8.941062
8970,6.120621,7.187084,8.945509
8980,6.12712,7.192622,8.949959
8990,6.133619,7.198162,8.954412
9000,6.140119,7.203704,8.958868
9010,6.146618,7.209248,8.963326
9020,6.153119,7.214793,8.967788
9030,6.159619,7.220341,8.972252
9040,6.16612,7.22589,8.976719
9050,6.172621,7.231441,8.981188
9060,6.179123,7.236994,8.98566
9070,6.185625,7.242549,8.990134
9080,6.192127,7.248106,8.994612
9090,6.198629,7.253665,8.999092
9100,6.205132,7.259226,9.003574
9110,6.211635,7.264788,9.00806
9120,6.218139,7.270352,9.012548
9130,6.224642,7.275918,9.017039
9140,6.231146,7.281487,9.021534
9150,6.237651,7.287056,9.02603
9160,6.244155,7.292627,9.030529
9170,6.25066,7.298201,9.03503
9180,6.257166,7.303776,9.039535
9190,6.263671,7.309353,9.044042
9200,6.270177,7.314932,9.048551
9210,6.276684,7.320513,9.053063
9220,6.28319,7.326096,9.057578
9230,6.289698,7.33168,9.062096
9240,6.296205,7.337266,9.066616
9250,6.302712,7.342854,9.071138
9260,6.30922,7.348444,9.075665
9270,6.315728,7.354035,9.080193
9280,6.322237,7.359628,9.084723
