interp_r,interp_d,interp_mp1,interp_mp2
3730,2.520566,2.878911,3.479579
3740,2.527035,2.884629,3.484314
3750,2.533505,2.890351,3.489056
3760,2.539976,2.896076,3.493803
3770,2.546447,2.901806,3.498557
3780,2.552917,2.907539,3.503317
3790,2.559389,2.913276,3.508083
3800,2.56586,2.919018,3.512855
3810,2.572332,2.924762,3.517633
3820,2.578805,2.930511,3.522417
3830,2.585277,2.936263,3.527207
3840,2.59175,2.942019,3.532004
3850,2.598223,2.947779,3.536806
3860,2.604696,2.953543,3.541614
3870,2.61117,2.95931,3.546428
3880,2.617644,2.96508,3.551248
3890,2.624118,2.970854,3.556073
3900,2.630592,2.976632,3.560905
3910,2.637067,2.982414,3.565742
3920,2.643542,2.988199,3.570586
3930,2.650017,2.993987,3.575435
3940,2.656493,2.999779,3.580289
3950,2.662968,3.005574,3.58515
3960,2.669444,3.011374,3.590016
3970,2.675921,3.017176,3.594888
3980,2.682397,3.022982,3.599765
3990,2.688873,3.028791,3.604649
4000,2.69535,3.034604,3.609537
4010,2.701826,3.040419,3.614432
4020,2.708304,3.046239,3.619332
4030,2.714781,3.052061,3.624237
4040,2.721259,3.057887,3.629148
4050,2.727736,3.063717,3.634065
4060,2.734214,3.069549,3.638987
4070,2.740692,3.075385,3.643914
4080,2.74717,3.081224,3.648847
4090,2.753648,3.087066,3.653785
4100,2.760127,3.092911,3.658729
4110,2.766606,3.09876,3.663678
4120,2.773084,3.104612,3.668632
4130,2.779563,3.110466,3.673592
4140,2.786043,3.116324,3.678557
4150,2.792521,3.122185,3.683527
4160,2.799001,3.12805,3.688503
4170,2.80548,3.133917,3.693483
4180,2.81196,3.139787,3.69847
4190,2.81844,3.14566,3.703461
4200,2.824919,3.151536,3.708457
4210,2.8314,3.157416,3.713459
4220,2.83788,3.163298,3.718466
4230,2.84436,3.169184,3.723478
4240,2.850841,3.175072,3.728494
4250,2.857321,3.180963,3.733516
4260,2.863801,3.186857,3.738543
4270,2.870282,3.192754,3.743575
4280,2.876763,3.198654,3.748612
4290,2.883243,3.204556,3.753654
4300,2.889724,3.210462,3.758701
4310,2.896205,3.21637,3.763752
4320,2.902686,3.222281,3.768809
4330,2.909167,3.228195,3.773871
4340,2.915648,3.234112,3.778938
4350,2.922129,3.240032,3.78401
4360,2.928611,3.245954,3.789086
4370,2.935092,3.251879,3.794167
4380,2.941573,3.257807,3.799253
4390,2.948054,3.263737,3.804344
4400,2.954536,3.26967,3.80944
4410,2.961017,3.275606,3.81454
4420,2.967499,3.281545,3.819645
4430,2.973981,3.287486,3.824755
4440,2.980462,3.29343,3.82987
4450,2.986944,3.299376,3.834989
4460,2.993425,3.305325,3.840112
4470,2.999907,3.311276,3.845241
4480,3.006388,3.317231,3.850374
4490,3.01287,3.323187,3.855512
4500,3.019351,3.329147,3.860654
4510,3.025833,3.335109,3.865801
4520,3.044397,3.341073,3.870952
4530,3.050878,3.34704,3.876108
4540,3.057358,3.353009,3.881268
4550,3.063839,3.358981,3.886433
4560,3.070321,3.364955,3.891602
4570,3.076802,3.370932,3.896776
4580,3.083283,3.376911,3.901954
4590,3.089764,3.382893,3.907137
4600,3.096245,3.388877,3.912325
4610,3.102726,3.394863,3.917516
4620,3.109208,3.400852,3.922712
4630,3.115689,3.406843,3.927912
4640,3.122171,3.412837,3.933117
4650,3.128652,3.418833,3.938326
4660,3.135134,3.424831,3.943539
4670,3.141615,3.430832,3.948756
4680,3.148097,3.436835,3.953978
4690,3.154579,3.44284,3.959204
4700,3.16106,3.448847,3.964434
4710,3.167542,3.454857,3.969668
4720,3.174023,3.460869,3.974907
4730,3.180505,3.466883,3.98015
4740,3.186976,3.4729,3.985397
4750,3.524185,3.478919,3.990648
4760,3.530121,3.484939,3.995903
4770,3.53606,3.490963,4.001163
4780,3.542001,3.496988,4.006426
4790,3.547944,3.503015,4.011693
4800,3.55389,3.509045,4.016965
4810,3.559838,3.515077,4.022241
4820,3.565789,3.521111,4.027521
4830,3.571742,3.527147,4.032804
4840,3.577697,3.533185,4.038092
4850,3.583654,3.539226,4.043384
4860,3.589614,3.545268,4.048679
4870,3.595577,3.551312,4.053979
4880,3.601541,3.557359,4.059282
4890,3.607508,3.563408,4.06459
4900,3.613477,3.569458,4.069901
4910,3.619449,3.575511,4.075216
4920,3.625422,3.581566,4.080536
4930,3.631398,3.587623,4.085859
4940,3.637377,3.593682,4.091186
4950,3.643357,3.599743,4.096517
4960,3.64934,3.605806,4.101851
4970,3.655325,3.611871,4.10719
4980,3.661312,3.617938,4.112532
4990,3.667301,3.624006,4.117877
5000,3.673293,3.630077,4.123227
5010,3.679286,3.63615,4.128581
5020,3.685282,3.642225,4.133938
5030,3.69128,3.648301,4.139299
5040,3.69728,3.65438,4.144664
5050,3.703282,3.66046,4.150032
5060,3.709286,3.666542,4.155404
5070,3.715293,3.672626,4.160779
5080,3.721302,3.678712,4.166159
5090,3.727312,3.6848,4.171541
5100,3.733325,3.69089,4.176928
5110,3.73934,3.696982,4.182318
5120,3.745356,3.703075,4.187711
5130,3.751375,3.709171,4.193109
5140,3.757396,3.715268,4.198509
5150,3.763419,3.721367,4.203914
5160,3.769444,3.727468,4.209321
5170,3.77547,3.73357,4.214733
5180,3.781499,3.739674,4.220148
5190,3.78753,3.74578,4.225566
5200,3.793563,3.751888,4.230989
5210,3.799598,3.757997,4.236414
5220,3.805634,3.764109,4.241843
5230,3.811673,3.770222,4.247275
5240,3.817713,3.776337,4.252711
