interp_r,interp_d,interp_mp1,interp_mp2
16670,11.45091,14.55646,19.32006
16680,11.45724,14.56145,19.32382
16690,11.46358,14.56644,19.32758
16700,11.46992,14.57144,19.33134
16710,11.47625,14.57643,19.33511
16720,11.48259,14.58143,19.33888
16730,11.48893,14.58643,19.34265
16740,11.49526,14.59143,19.34642
16750,11.5016,14.59643,19.35019
16760,11.50794,14.60143,19.35397
16770,11.51428,14.60643,19.35774
16780,11.52062,14.61144,19.36152
16790,11.52695,14.61644,19.3653
16800,11.53329,14.62145,19.36908
16810,11.53963,14.62646,19.37286
16820,11.54597,14.63147,19.37664
16830,11.55231,14.63648,19.38042
16840,11.55865,14.64149,19.38421
16850,11.56499,14.64651,19.388
16860,11.57133,14.65152,19.39178
16870,11.57767,14.65654,19.39558
16880,11.58401,14.66155,19.39937
16890,11.59035,14.66657,19.40316
16900,11.5967,14.67159,19.40696
16910,11.60304,14.67661,19.41075
16920,11.60938,14.68163,19.41455
16930,11.61572,14.68666,19.41835
16940,11.62207,14.69168,19.42215
16950,11.62841,14.69671,19.42595
16960,11.63475,14.70173,19.42976
16970,11.6411,14.70676,19.43356
16980,11.64744,14.71179,19.43737
16990,11.65378,14.71682,19.44118
17000,11.66013,14.72186,19.44499
17010,11.66647,14.72689,19.4488
17020,11.67282,14.73192,19.45261
17030,11.67916,14.73696,19.45643
17040,11.68551,14.74199,19.46024
17050,11.69185,14.74703,19.46406
17060,11.6982,14.75207,19.46788
17070,11.70455,14.75711,19.4717
17080,11.71089,14.76216,19.47552
17090,11.71724,14.7672,19.47935
17100,11.72359,14.77224,19.48317
17110,11.72993,14.77729,19.487
17120,11.73628,14.78234,19.49082
17130,11.74263,14.78738,19.49465
17140,11.74898,14.79243,19.49848
17150,11.75533,14.79748,19.50232
17160,11.76167,14.80254,19.50615
17170,11.76802,14.80759,19.50998
17180,11.77437,14.81264,19.51382
17190,11.78072,14.8177,19.51766
17200,11.78707,14.82275,19.5215
17210,11.79342,14.82781,19.52534
17220,11.79977,14.83287,19.52918
17230,11.80612,14.83793,19.53303
17240,11.81247,14.84299,19.53687
17250,11.81882,14.84805,19.54072
17260,11.82517,14.85312,19.54457
17270,11.83153,14.85818,19.54842
17280,11.83788,14.86325,19.55227
17290,11.84423,14.86832,19.55612
17300,11.85058,14.87339,19.55998
17310,11.85693,14.87846,19.56383
17320,11.86329,14.88353,19.56769
17330,11.86964,14.8886,19.57155
17340,11.87599,14.89367,19.57541
17350,11.88235,14.89875,19.57927
17360,11.8887,14.90382,19.58313
17370,11.89505,14.9089,19.587
17380,11.90141,14.91398,19.59086
17390,11.90776,14.91906,19.59473
17400,11.91411,14.92414,19.5986
17410,11.92047,14.92922,19.60247
17420,11.92683,14.9343,19.60634
17430,11.93318,14.93939,19.61022
17440,11.93954,14.94447,19.61409
17450,11.94589,14.94956,19.61797
17460,11.95225,14.95465,19.62185
17470,11.9586,14.95974,19.62572
17480,11.96496,14.96483,19.62961
17490,11.97132,14.96992,19.63349
17500,11.97768,14.97501,19.63737
17510,11.98403,14.9801,19.64126
17520,11.99039,14.9852,19.64514
17530,11.99675,14.99029,19.64903
17540,12.00311,14.99539,19.65292
17550,12.00947,15.00049,19.65681
17560,12.01582,15.00559,19.6607
17570,12.02218,15.01069,19.6646
17580,12.02854,15.01579,19.66849
17590,12.0349,15.0209,19.67239
17600,12.04126,15.026,19.67629
17610,12.04762,15.03111,19.68019
17620,12.05398,15.03621,19.68409
17630,12.06034,15.04132,19.68799
17640,12.0667,15.04643,19.69189
17650,12.07306,15.05154,19.6958
17660,12.07942,15.05665,19.69971
17670,12.08578,15.06176,19.70361
17680,12.09214,15.06687,19.70752
17690,12.09851,15.07199,19.71143
17700,12.10487,15.07711,19.71535
17710,12.11123,15.08222,19.71926
17720,12.11759,15.08734,19.72318
17730,12.12396,15.09246,19.72709
17740,12.13032,15.09758,19.73101
17750,12.13668,15.1027,19.73493
17760,12.14304,15.10782,19.73885
17770,12.14941,15.11295,19.74277
17780,12.15577,15.11807,19.74669
17790,12.16214,15.1232,19.75062
17800,12.1685,15.12833,19.75455
17810,12.17486,15.13345,19.75848
17820,12.18123,15.13858,19.76241
17830,12.18759,15.14371,19.76634
17840,12.19396,15.14885,19.77027
17850,12.20032,15.15398,19.7742
17860,12.20669,15.15911,19.77814
17870,12.21305,15.16425,19.78208
17880,12.21942,15.16939,19.78601
17890,12.22579,15.17452,19.78995
17900,12.23215,15.17966,19.79389
17910,12.23852,15.1848,19.79784
17920,12.24489,15.18994,19.80178
17930,12.25126,15.19508,19.80573
17940,12.25762,15.20023,19.80967
17950,12.26399,15.20537,19.81362
17960,12.27036,15.21052,19.81757
17970,12.27673,15.21566,19.82152
17980,12.28309,15.22081,19.82547
17990,12.28946,15.22596,19.82943
18000,12.29583,15.23111,19.83338
18010,12.3022,15.23626,19.83734
18020,12.30857,15.24141,19.8413
18030,12.31494,15.24657,19.84525
18040,12.32131,15.25172,19.84921
18050,12.32768,15.25688,19.85318
18060,12.33405,15.26203,19.85714
18070,12.34042,15.26719,19.8611
18080,12.34679,15.27235,19.86507
18090,12.35316,15.27751,19.86904
18100,12.35953,15.28267,19.87301
18110,12.3659,15.28783,19.87698
18120,12.37227,15.29299,19.88095
18130,12.37865,15.29816,19.88493
18140,12.38502,15.30332,19.8889
18150,12.39139,15.30849,19.89288
18160,12.39776,15.31366,19.89685
18170,12.40414,15.31883,19.90083
18180,12.41051,15.324,19.90481
18190,12.41688,15.32917,19.90879
18200,12.42325,15.33434,19.91278
18210,12.42963,15.33951,19.91676
18220,12.436,15.34469,19.92075
18230,12.44238,15.34986,19.92473
18240,12.44875,15.35504,19.92872
18250,12.45512,15.36022,19.93271
18260,12.4615,15.36539,19.9367
18270,12.46787,15.37057,19.9407
18280,12.47425,15.37576,19.94469
18290,12.48062,15.38094,19.94869
18300,12.487,15.38612,19.95268
18310,12.49337,15.3913,19.95668
18320,12.49975,15.39649,19.96068
18330,12.50612,15.40168,19.96468
