interp_r,interp_d,interp_mp1,interp_mp2
5080,3.661016,5.388998,7.766361
5090,3.667173,5.393182,7.769266
5100,3.673331,5.397371,7.772174
5110,3.67949,5.401566,7.775088
5120,3.685652,5.405766,7.778006
5130,3.691815,5.40997,7.780929
5140,3.69798,5.414179,7.783856
5150,3.704146,5.418394,7.786788
5160,3.710315,5.422613,7.789724
5170,3.716484,5.426837,7.792665
5180,3.722656,5.431066,7.795611
5190,3.728829,5.435299,7.798562
5200,3.735004,5.439538,7.801517
5210,3.741181,5.443782,7.804476
5220,3.747359,5.44803,7.80744
5230,3.753539,5.452283,7.810408
5240,3.759721,5.456542,7.813381
5250,3.765904,5.460804,7.816359
5260,3.772089,5.465072,7.819341
5270,3.778275,5.469344,7.822328
5280,3.784463,5.473621,7.825319
5290,3.790653,5.477903,7.828315
5300,3.796844,5.48219,7.831315
5310,3.803037,5.486482,7.83432
5320,3.809231,5.490777,7.837329
5330,3.815427,5.495079,7.840343
5340,3.821625,5.499384,7.843361
5350,3.827824,5.503695,7.846384
5360,3.834024,5.508009,7.849411
5370,3.840226,5.512329,7.852443
5380,3.84643,5.516653,7.855479
5390,3.852635,5.520982,7.85852
5400,3.858842,5.525315,7.861565
5410,3.86505,5.529654,7.864614
5420,3.87126,5.533997,7.867669
5430,3.877471,5.538344,7.870728
5440,3.883684,5.542696,7.87379
5450,3.889898,5.547052,7.876858
5460,3.896113,5.551414,7.87993
5470,3.90233,5.555779,7.883006
5480,3.908549,5.56015,7.886086
5490,3.914769,5.564525,7.889172
5500,3.92099,5.568904,7.892261
5510,3.927213,5.573288,7.895355
5520,3.933438,5.577676,7.898453
5530,3.939663,5.582069,7.901556
5540,3.94589,5.586466,7.904663
5550,3.952119,5.590868,7.907775
5560,3.958349,5.595274,7.910891
5570,3.96458,5.599685,7.914011
5580,3.970813,5.6041,7.917136
5590,3.977047,5.60852,7.920265
5600,3.983283,5.612944,7.923398
5610,3.989519,5.617373,7.926536
5620,3.995758,5.621805,7.929678
5630,4.001997,5.626242,7.932825
5640,4.008238,5.630684,7.935976
5650,4.01448,5.63513,7.939131
5660,4.020724,5.639581,7.94229
5670,4.026969,5.644035,7.945454
5680,4.033215,5.648494,7.948623
5690,4.039463,5.652958,7.951795
5700,4.045712,5.657425,7.954972
5710,4.051962,5.661898,7.958153
5720,4.058213,5.666374,7.961338
5730,4.064466,5.670855,7.964528
5740,4.07072,5.67534,7.967721
5750,4.076975,5.679829,7.97092
5760,4.083232,5.684322,7.974122
5770,4.08949,5.688819,7.977329
5780,4.095749,5.693321,7.98054
5790,4.102009,5.697827,7.983756
5800,4.108271,5.702338,7.986975
5810,4.114534,5.706852,7.990199
5820,4.120798,5.711371,7.993427
5830,4.127064,5.715894,7.99666
5840,4.13333,5.720421,7.999897
5850,4.139598,5.724952,8.003138
5860,4.145867,5.729488,8.006383
5870,4.152137,5.734027,8.009632
5880,4.158409,5.738571,8.012885
5890,4.164682,5.743119,8.016143
5900,4.170956,5.747671,8.019404
5910,4.17723,5.752227,8.022671
5920,4.183507,5.756788,8.025941
5930,4.189784,5.761352,8.029215
5940,4.196063,5.76592,8.032494
5950,4.202343,5.770493,8.035776
5960,4.208624,5.775069,8.039063
5970,4.214906,5.779649,8.042355
5980,4.221189,5.784234,8.04565
5990,4.227473,5.788823,8.04895
6000,4.233759,5.793416,8.052254
6010,4.240046,5.798012,8.055562
6020,4.246334,5.802613,8.058874
6030,4.252623,5.807218,8.06219
6040,4.258913,5.811826,8.06551
6050,4.265204,5.816439,8.068834
6060,4.271496,5.821055,8.072164
6070,4.27779,5.825676,8.075496
6080,4.284084,5.8303,8.078833
6090,4.29038,5.834929,8.082174
6100,4.296677,5.839561,8.085519
6110,4.302975,5.844198,8.088868
6120,4.309273,5.848838,8.092221
6130,4.315573,5.853482,8.095578
6140,4.321875,5.85813,8.09894
6150,4.328176,5.862782,8.102305
6160,4.33448,5.867437,8.105675
6170,4.340784,5.872097,8.109049
6180,4.347089,5.87676,8.112427
6190,4.353395,5.881428,8.115808
6200,4.359703,5.886099,8.119194
6210,4.366012,5.890774,8.122584
6220,4.372321,5.895452,8.125978
6230,4.378632,5.900135,8.129375
6240,4.384943,5.904821,8.132777
6250,4.391256,5.909512,8.136184
6260,4.397569,5.914206,8.139594
6270,4.403884,5.918903,8.143008
6280,4.4102,5.923605,8.146426
6290,4.416516,5.92831,8.149849
6300,4.422834,5.933019,8.153275
6310,4.429152,5.937732,8.156705
6320,4.435472,5.942449,8.160138
6330,4.441793,5.947169,8.163576
6340,4.448114,5.951893,8.167018
6350,4.454437,5.95662,8.170464
6360,4.460761,5.961351,8.173913
6370,4.467085,5.966086,8.177367
6380,4.473411,5.970825,8.180825
6390,4.479737,5.975568,8.184288
6400,4.486064,5.980313,8.187754
6410,4.492393,5.985063,8.191224
6420,4.498722,5.989816,8.194697
6430,4.505053,5.994573,8.198175
6440,4.511384,5.999334,8.201657
6450,4.517716,6.004098,8.205143
6460,4.524049,6.008866,8.208632
6470,4.530383,6.013637,8.212126
6480,4.536718,6.018412,8.215623
6490,4.543054,6.02319,8.219124
6500,4.549391,6.027972,8.222629
