interp_r,interp_d,interp_mp1,interp_mp2
19780,13.48461,16.64388,21.60722
19790,13.49098,16.64906,21.61121
19800,13.49734,16.65423,21.61519
19810,13.5037,16.6594,21.61918
19820,13.51006,16.66457,21.62317
19830,13.51642,16.66974,21.62715
19840,13.52278,16.67492,21.63114
19850,13.52914,16.6801,21.63514
19860,13.53551,16.68527,21.63913
19870,13.54187,16.69045,21.64312
19880,13.54823,16.69563,21.64712
19890,13.55459,16.70081,21.65112
19900,13.56096,16.70599,21.65511
19910,13.56732,16.71118,21.65911
19920,13.57368,16.71636,21.66311
19930,13.58005,16.72155,21.66711
19940,13.58641,16.72673,21.67112
19950,13.59277,16.73192,21.67512
19960,13.59914,16.73711,21.67913
19970,13.6055,16.74229,21.68314
19980,13.61187,16.74748,21.68714
19990,13.61823,16.75267,21.69115
20000,13.6246,16.75786,21.69517
